 ,Area,Mean,Min,Max,Angle,Length
145,1048.393,146.249,18.000,198.605,-2.121,165.327
146,1198.163,124.414,17.037,232.611,-116.565,191.556
147,2209.114,117.975,22.723,225.605,17.176,352.257
148,1385.376,124.940,27.407,243.222,-146.310,220.625
149,1160.721,136.431,41.044,217.844,-86.186,183.979
150,2546.097,63.576,5.607,195.667,-83.191,412.888
151,2021.901,77.197,7.512,227.927,14.300,322.050
152,1759.802,72.369,18.522,184.623,-1.245,281.542
153,1909.573,69.428,15.933,150.573,-91.146,306.013
154,1984.458,101.165,21.562,161.000,-26.075,320.184
155,1497.704,23.445,1.333,70.598,-120.466,241.373
156,1722.360,77.556,7.822,233.644,-131.424,277.456
157,1085.836,48.562,17.476,218.667,4.086,171.770
158,1160.721,117.764,33.933,200.200,42.274,181.932
159,898.622,93.762,5.000,146.144,52.125,139.535
160,2508.654,47.952,15.594,140.000,-77.661,400.879
161,2471.212,145.377,8.525,200.941,-122.471,398.912
162,1347.934,159.715,30.000,221.469,-50.826,213.115
163,1385.376,48.074,20.297,95.576,-31.504,222.484
164,1872.130,68.184,20.067,181.667,21.371,302.258
165,1460.262,87.733,24.175,215.670,-65.433,235.484
166,2471.212,78.622,23.842,212.000,-41.269,398.912
167,1722.360,67.512,12.373,132.787,53.130,275.357
168,3444.720,115.180,20.242,204.413,-19.231,557.336
169,1684.917,79.246,20.343,185.410,28.301,271.039
170,1235.606,88.033,22.861,186.000,-38.660,195.905
171,973.508,116.779,62.408,160.320,68.629,151.129
172,1872.130,120.125,5.762,205.484,-33.366,300.394
173,1235.606,143.959,18.333,215.677,64.231,197.048
174,1497.704,121.017,9.667,219.333,-90.000,238.642
175,1610.032,88.396,11.341,213.397,-6.789,258.814
176,1947.015,133.595,6.333,213.647,3.366,312.610
177,1160.721,146.586,13.093,224.440,36.870,183.571
178,1684.917,150.022,32.788,231.652,-7.765,271.729
179,1797.245,134.790,7.968,184.938,36.384,288.829
180,786.295,122.450,16.000,161.317,14.744,120.220
181,1273.049,116.879,42.347,174.152,-19.537,201.278
182,1722.360,144.634,15.785,209.963,-91.273,275.425
183,1909.573,127.599,27.333,204.247,-136.637,303.000
184,1347.934,136.925,21.148,224.177,-34.592,215.560
185,1385.376,175.527,44.667,236.926,-22.989,219.348
186,1048.393,150.420,40.272,218.667,-92.121,165.327
187,936.065,159.375,46.000,228.333,-75.379,145.448
188,1647.475,129.860,9.729,234.831,-65.225,262.834
189,1722.360,151.122,9.742,223.619,-65.136,276.510
190,786.295,162.375,8.733,209.200,-11.310,124.804
191,1535.147,73.926,13.475,225.604,16.144,242.070
192,1310.491,63.769,13.333,131.000,-1.685,208.137
193,1460.262,135.103,24.667,192.667,0.000,232.523
194,1198.163,80.615,47.591,102.183,-91.848,189.789
195,1497.704,125.402,52.822,172.898,-64.093,238.093
196,1310.491,63.951,19.000,111.294,-3.366,208.407
197,1497.704,132.587,37.392,189.621,-31.218,236.119
198,1385.376,165.163,67.333,200.653,-15.945,222.736
199,1048.393,106.520,20.074,207.667,-19.799,162.587
200,1123.278,102.287,10.836,178.965,17.819,179.966
201,1947.015,82.822,18.988,148.771,-107.021,313.567
202,973.508,51.303,21.166,122.542,-25.560,156.005
203,1684.917,121.079,15.000,154.000,-30.069,268.681
204,1460.262,135.777,37.684,243.754,-94.514,233.247
205,1085.836,188.452,61.000,229.279,-25.641,169.686
